session_id,user_id,listing_id,stage,timestamp,device_type,investor_type
SES004960,USR02701,LST009,Listing Browse,2024-12-19 01:29:47,Mobile,Returning
SES004961,USR02701,LST020,Homepage,2024-12-31 17:27:59,Mobile,Returning
SES004961,USR02701,LST020,Listing Browse,2024-12-31 17:30:59,Mobile,Returning
SES004962,USR02702,LST028,Homepage,2024-12-20 01:58:31,Desktop,First-time
SES004963,USR02703,LST016,Homepage,2025-03-22 03:54:50,Mobile,First-time
SES004963,USR02703,LST016,Listing Browse,2025-03-22 03:58:50,Mobile,First-time
SES004963,USR02703,LST016,Listing Detail View,2025-03-22 04:02:50,Mobile,First-time
SES004964,USR02704,LST023,Homepage,2025-03-20 01:15:22,Mobile,First-time
SES004965,USR02705,LST004,Homepage,2025-01-24 10:58:01,Desktop,First-time
SES004965,USR02705,LST004,Listing Browse,2025-01-24 11:00:01,Desktop,First-time
SES004966,USR02705,LST002,Homepage,2025-03-18 04:40:41,Desktop,First-time
SES004966,USR02705,LST002,Listing Browse,2025-03-18 04:45:41,Desktop,First-time
SES004967,USR02705,LST014,Homepage,2025-03-09 15:30:09,Desktop,First-time
SES004967,USR02705,LST014,Listing Browse,2025-03-09 15:35:09,Desktop,First-time
SES004968,USR02705,LST001,Homepage,2025-03-12 04:15:08,Desktop,First-time
SES004968,USR02705,LST001,Listing Browse,2025-03-12 04:19:08,Desktop,First-time
SES004969,USR02706,LST023,Homepage,2025-03-15 23:24:46,Mobile,Returning
SES004969,USR02706,LST023,Listing Browse,2025-03-15 23:27:46,Mobile,Returning
SES004970,USR02707,LST024,Homepage,2025-03-05 02:34:18,Mobile,First-time
SES004971,USR02708,LST003,Homepage,2025-03-14 14:41:16,Mobile,First-time
SES004971,USR02708,LST003,Listing Browse,2025-03-14 14:47:16,Mobile,First-time
SES004971,USR02708,LST003,Listing Detail View,2025-03-14 14:48:16,Mobile,First-time
SES004972,USR02709,LST025,Homepage,2025-03-28 22:53:58,Mobile,First-time
SES004972,USR02709,LST025,Listing Browse,2025-03-28 22:55:58,Mobile,First-time
SES004972,USR02709,LST025,Listing Detail View,2025-03-28 23:00:58,Mobile,First-time
SES004973,USR02710,LST022,Homepage,2024-12-09 02:14:00,Mobile,First-time
SES004973,USR02710,LST022,Listing Browse,2024-12-09 02:16:00,Mobile,First-time
SES004973,USR02710,LST022,Listing Detail View,2024-12-09 02:17:00,Mobile,First-time
SES004973,USR02710,LST022,Document Engagement,2024-12-09 02:21:00,Mobile,First-time
SES004974,USR02710,LST002,Homepage,2024-12-13 05:09:13,Mobile,First-time
SES004974,USR02710,LST002,Listing Browse,2024-12-13 05:13:13,Mobile,First-time
SES004975,USR02711,LST013,Homepage,2024-11-21 10:34:15,Desktop,Returning
SES004975,USR02711,LST013,Listing Browse,2024-11-21 10:38:15,Desktop,Returning
SES004976,USR02711,LST019,Homepage,2024-11-28 20:38:19,Desktop,Returning
SES004976,USR02711,LST019,Listing Browse,2024-11-28 20:41:19,Desktop,Returning
SES004976,USR02711,LST019,Listing Detail View,2024-11-28 20:49:19,Desktop,Returning
SES004976,USR02711,LST019,Document Engagement,2024-11-28 20:53:19,Desktop,Returning
SES004976,USR02711,LST019,KYC Initiation,2024-11-28 20:57:19,Desktop,Returning
SES004976,USR02711,LST019,Token Selection,2024-11-28 21:02:19,Desktop,Returning
SES004977,USR02711,LST012,Homepage,2024-11-28 14:13:21,Desktop,Returning
SES004977,USR02711,LST012,Listing Browse,2024-11-28 14:15:21,Desktop,Returning
SES004977,USR02711,LST012,Listing Detail View,2024-11-28 14:18:21,Desktop,Returning
SES004977,USR02711,LST012,Document Engagement,2024-11-28 14:20:21,Desktop,Returning
SES004977,USR02711,LST012,KYC Initiation,2024-11-28 14:22:21,Desktop,Returning
SES004978,USR02711,LST027,Homepage,2024-11-04 23:40:57,Desktop,Returning
SES004978,USR02711,LST027,Listing Browse,2024-11-04 23:42:57,Desktop,Returning
SES004979,USR02712,LST011,Homepage,2025-02-16 03:52:30,Mobile,First-time
SES004979,USR02712,LST011,Listing Browse,2025-02-16 04:00:30,Mobile,First-time
SES004980,USR02713,LST021,Homepage,2024-12-16 23:35:29,Desktop,First-time
SES004980,USR02713,LST021,Listing Browse,2024-12-16 23:43:29,Desktop,First-time
SES004981,USR02713,LST003,Homepage,2024-12-20 01:56:11,Desktop,First-time
SES004981,USR02713,LST003,Listing Browse,2024-12-20 02:04:11,Desktop,First-time
SES004982,USR02714,LST012,Homepage,2025-02-22 20:39:20,Mobile,First-time
SES004982,USR02714,LST012,Listing Browse,2025-02-22 20:47:20,Mobile,First-time
SES004982,USR02714,LST012,Listing Detail View,2025-02-22 20:52:20,Mobile,First-time
SES004983,USR02715,LST029,Homepage,2025-02-17 11:34:44,Tablet,Returning
SES004983,USR02715,LST029,Listing Browse,2025-02-17 11:42:44,Tablet,Returning
SES004983,USR02715,LST029,Listing Detail View,2025-02-17 11:50:44,Tablet,Returning
SES004984,USR02716,LST028,Homepage,2025-01-26 08:47:36,Desktop,First-time
SES004985,USR02717,LST030,Homepage,2025-03-21 09:16:25,Desktop,First-time
SES004985,USR02717,LST030,Listing Browse,2025-03-21 09:20:25,Desktop,First-time
SES004986,USR02717,LST007,Homepage,2025-03-17 20:42:39,Desktop,First-time
SES004986,USR02717,LST007,Listing Browse,2025-03-17 20:46:39,Desktop,First-time
SES004987,USR02717,LST004,Homepage,2025-03-20 07:37:31,Desktop,First-time
SES004987,USR02717,LST004,Listing Browse,2025-03-20 07:39:31,Desktop,First-time
SES004987,USR02717,LST004,Listing Detail View,2025-03-20 07:43:31,Desktop,First-time
SES004987,USR02717,LST004,Document Engagement,2025-03-20 07:51:31,Desktop,First-time
SES004987,USR02717,LST004,KYC Initiation,2025-03-20 07:55:31,Desktop,First-time
SES004988,USR02717,LST003,Homepage,2025-03-25 18:59:40,Desktop,First-time
SES004988,USR02717,LST003,Listing Browse,2025-03-25 19:05:40,Desktop,First-time
SES004989,USR02718,LST028,Homepage,2025-03-28 13:16:55,Mobile,Returning
SES004989,USR02718,LST028,Listing Browse,2025-03-28 13:21:55,Mobile,Returning
SES004989,USR02718,LST028,Listing Detail View,2025-03-28 13:25:55,Mobile,Returning
SES004989,USR02718,LST028,Document Engagement,2025-03-28 13:26:55,Mobile,Returning
SES004989,USR02718,LST028,KYC Initiation,2025-03-28 13:30:55,Mobile,Returning
SES004990,USR02718,LST004,Homepage,2025-03-23 04:12:19,Mobile,Returning
SES004990,USR02718,LST004,Listing Browse,2025-03-23 04:13:19,Mobile,Returning
SES004990,USR02718,LST004,Listing Detail View,2025-03-23 04:19:19,Mobile,Returning
SES004991,USR02718,LST014,Homepage,2025-03-27 09:27:58,Mobile,Returning
SES004991,USR02718,LST014,Listing Browse,2025-03-27 09:33:58,Mobile,Returning
SES004992,USR02719,LST002,Homepage,2024-12-24 08:15:04,Mobile,First-time
SES004993,USR02719,LST012,Homepage,2025-02-03 08:52:36,Mobile,First-time
SES004993,USR02719,LST012,Listing Browse,2025-02-03 08:58:36,Mobile,First-time
SES004993,USR02719,LST012,Listing Detail View,2025-02-03 09:06:36,Mobile,First-time
SES004993,USR02719,LST012,Document Engagement,2025-02-03 09:12:36,Mobile,First-time
SES004993,USR02719,LST012,KYC Initiation,2025-02-03 09:19:36,Mobile,First-time
SES004993,USR02719,LST012,Token Selection,2025-02-03 09:20:36,Mobile,First-time
SES004994,USR02720,LST013,Homepage,2024-11-28 23:33:40,Desktop,Returning
SES004995,USR02720,LST007,Homepage,2024-12-31 08:41:42,Desktop,Returning
SES004995,USR02720,LST007,Listing Browse,2024-12-31 08:43:42,Desktop,Returning
SES004995,USR02720,LST007,Listing Detail View,2024-12-31 08:51:42,Desktop,Returning
SES004995,USR02720,LST007,Document Engagement,2024-12-31 08:54:42,Desktop,Returning
SES004995,USR02720,LST007,KYC Initiation,2024-12-31 08:55:42,Desktop,Returning
SES004996,USR02720,LST029,Homepage,2025-01-15 16:33:08,Desktop,Returning
SES004996,USR02720,LST029,Listing Browse,2025-01-15 16:41:08,Desktop,Returning
SES004996,USR02720,LST029,Listing Detail View,2025-01-15 16:48:08,Desktop,Returning
SES004996,USR02720,LST029,Document Engagement,2025-01-15 16:53:08,Desktop,Returning
SES004996,USR02720,LST029,KYC Initiation,2025-01-15 16:56:08,Desktop,Returning
SES004996,USR02720,LST029,Token Selection,2025-01-15 17:00:08,Desktop,Returning
SES004997,USR02721,LST029,Homepage,2025-01-11 04:09:39,Desktop,First-time
SES004997,USR02721,LST029,Listing Browse,2025-01-11 04:13:39,Desktop,First-time
SES004997,USR02721,LST029,Listing Detail View,2025-01-11 04:19:39,Desktop,First-time
SES004998,USR02722,LST007,Homepage,2025-01-18 03:15:38,Desktop,First-time
SES004998,USR02722,LST007,Listing Browse,2025-01-18 03:22:38,Desktop,First-time
SES004998,USR02722,LST007,Listing Detail View,2025-01-18 03:28:38,Desktop,First-time
SES004998,USR02722,LST007,Document Engagement,2025-01-18 03:35:38,Desktop,First-time
SES004999,USR02723,LST006,Homepage,2025-01-27 17:49:36,Desktop,Returning
SES004999,USR02723,LST006,Listing Browse,2025-01-27 17:51:36,Desktop,Returning
SES004999,USR02723,LST006,Listing Detail View,2025-01-27 17:52:36,Desktop,Returning
SES004999,USR02723,LST006,Document Engagement,2025-01-27 17:54:36,Desktop,Returning
SES004999,USR02723,LST006,KYC Initiation,2025-01-27 18:02:36,Desktop,Returning
SES004999,USR02723,LST006,Token Selection,2025-01-27 18:06:36,Desktop,Returning
SES004999,USR02723,LST006,Payment Initiated,2025-01-27 18:08:36,Desktop,Returning
SES005000,USR02723,LST017,Homepage,2025-01-09 18:57:41,Desktop,Returning
SES005000,USR02723,LST017,Listing Browse,2025-01-09 19:05:41,Desktop,Returning
SES005001,USR02723,LST007,Homepage,2025-02-06 15:47:52,Desktop,Returning
SES005001,USR02723,LST007,Listing Browse,2025-02-06 15:52:52,Desktop,Returning
SES005001,USR02723,LST007,Listing Detail View,2025-02-06 15:53:52,Desktop,Returning
SES005001,USR02723,LST007,Document Engagement,2025-02-06 15:57:52,Desktop,Returning
SES005001,USR02723,LST007,KYC Initiation,2025-02-06 15:59:52,Desktop,Returning
SES005001,USR02723,LST007,Token Selection,2025-02-06 16:01:52,Desktop,Returning
SES005001,USR02723,LST007,Payment Initiated,2025-02-06 16:09:52,Desktop,Returning
SES005002,USR02723,LST002,Homepage,2025-01-12 05:29:10,Desktop,Returning
SES005002,USR02723,LST002,Listing Browse,2025-01-12 05:31:10,Desktop,Returning
SES005002,USR02723,LST002,Listing Detail View,2025-01-12 05:39:10,Desktop,Returning
SES005002,USR02723,LST002,Document Engagement,2025-01-12 05:41:10,Desktop,Returning
SES005002,USR02723,LST002,KYC Initiation,2025-01-12 05:49:10,Desktop,Returning
SES005002,USR02723,LST002,Token Selection,2025-01-12 05:54:10,Desktop,Returning
SES005003,USR02723,LST025,Homepage,2025-02-06 22:41:54,Desktop,Returning
SES005003,USR02723,LST025,Listing Browse,2025-02-06 22:46:54,Desktop,Returning
SES005004,USR02724,LST014,Homepage,2024-11-03 10:26:18,Mobile,First-time
SES005004,USR02724,LST014,Listing Browse,2024-11-03 10:34:18,Mobile,First-time
SES005005,USR02725,LST020,Homepage,2024-12-18 10:41:37,Mobile,First-time
SES005005,USR02725,LST020,Listing Browse,2024-12-18 10:43:37,Mobile,First-time
SES005005,USR02725,LST020,Listing Detail View,2024-12-18 10:45:37,Mobile,First-time
SES005006,USR02726,LST015,Homepage,2025-03-20 16:22:08,Mobile,First-time
SES005007,USR02726,LST015,Homepage,2025-03-08 04:48:51,Mobile,First-time
SES005007,USR02726,LST015,Listing Browse,2025-03-08 04:50:51,Mobile,First-time
SES005008,USR02727,LST011,Homepage,2025-03-25 16:57:20,Desktop,Returning
SES005009,USR02727,LST005,Homepage,2025-03-20 15:38:31,Desktop,Returning
SES005009,USR02727,LST005,Listing Browse,2025-03-20 15:46:31,Desktop,Returning
SES005009,USR02727,LST005,Listing Detail View,2025-03-20 15:52:31,Desktop,Returning
SES005009,USR02727,LST005,Document Engagement,2025-03-20 15:56:31,Desktop,Returning
SES005009,USR02727,LST005,KYC Initiation,2025-03-20 16:02:31,Desktop,Returning
SES005009,USR02727,LST005,Token Selection,2025-03-20 16:07:31,Desktop,Returning
SES005009,USR02727,LST005,Payment Initiated,2025-03-20 16:11:31,Desktop,Returning
SES005010,USR02728,LST021,Homepage,2024-12-19 06:16:32,Mobile,First-time
SES005010,USR02728,LST021,Listing Browse,2024-12-19 06:19:32,Mobile,First-time
SES005011,USR02728,LST030,Homepage,2024-12-24 04:58:20,Mobile,First-time
SES005011,USR02728,LST030,Listing Browse,2024-12-24 05:01:20,Mobile,First-time
SES005012,USR02729,LST010,Homepage,2024-12-14 22:02:32,Mobile,First-time
SES005012,USR02729,LST010,Listing Browse,2024-12-14 22:04:32,Mobile,First-time
SES005013,USR02729,LST010,Homepage,2024-12-01 09:56:20,Mobile,First-time
SES005013,USR02729,LST010,Listing Browse,2024-12-01 09:58:20,Mobile,First-time
SES005013,USR02729,LST010,Listing Detail View,2024-12-01 10:03:20,Mobile,First-time
SES005014,USR02730,LST025,Homepage,2025-03-08 21:08:26,Mobile,First-time
SES005014,USR02730,LST025,Listing Browse,2025-03-08 21:16:26,Mobile,First-time
SES005014,USR02730,LST025,Listing Detail View,2025-03-08 21:23:26,Mobile,First-time
SES005014,USR02730,LST025,Document Engagement,2025-03-08 21:26:26,Mobile,First-time
SES005014,USR02730,LST025,KYC Initiation,2025-03-08 21:27:26,Mobile,First-time
SES005015,USR02731,LST023,Homepage,2024-12-26 01:10:05,Mobile,First-time
SES005016,USR02732,LST013,Homepage,2025-03-25 03:28:20,Mobile,Returning
SES005016,USR02732,LST013,Listing Browse,2025-03-25 03:35:20,Mobile,Returning
SES005017,USR02732,LST014,Homepage,2025-03-23 04:14:37,Mobile,Returning
SES005017,USR02732,LST014,Listing Browse,2025-03-23 04:18:37,Mobile,Returning
SES005017,USR02732,LST014,Listing Detail View,2025-03-23 04:24:37,Mobile,Returning
SES005017,USR02732,LST014,Document Engagement,2025-03-23 04:30:37,Mobile,Returning
SES005018,USR02732,LST009,Homepage,2025-03-21 05:20:55,Mobile,Returning
SES005018,USR02732,LST009,Listing Browse,2025-03-21 05:27:55,Mobile,Returning
SES005018,USR02732,LST009,Listing Detail View,2025-03-21 05:30:55,Mobile,Returning
SES005018,USR02732,LST009,Document Engagement,2025-03-21 05:36:55,Mobile,Returning
SES005018,USR02732,LST009,KYC Initiation,2025-03-21 05:40:55,Mobile,Returning
SES005018,USR02732,LST009,Token Selection,2025-03-21 05:42:55,Mobile,Returning
SES005018,USR02732,LST009,Payment Initiated,2025-03-21 05:45:55,Mobile,Returning
SES005019,USR02732,LST023,Homepage,2025-03-30 15:32:48,Mobile,Returning
SES005019,USR02732,LST023,Listing Browse,2025-03-30 15:38:48,Mobile,Returning
SES005019,USR02732,LST023,Listing Detail View,2025-03-30 15:45:48,Mobile,Returning
SES005019,USR02732,LST023,Document Engagement,2025-03-30 15:47:48,Mobile,Returning
SES005019,USR02732,LST023,KYC Initiation,2025-03-30 15:50:48,Mobile,Returning
SES005019,USR02732,LST023,Token Selection,2025-03-30 15:57:48,Mobile,Returning
SES005020,USR02733,LST023,Homepage,2025-03-28 11:44:40,Desktop,First-time
SES005020,USR02733,LST023,Listing Browse,2025-03-28 11:48:40,Desktop,First-time
SES005020,USR02733,LST023,Listing Detail View,2025-03-28 11:54:40,Desktop,First-time
SES005021,USR02733,LST009,Homepage,2025-03-23 22:45:46,Desktop,First-time
SES005021,USR02733,LST009,Listing Browse,2025-03-23 22:52:46,Desktop,First-time
SES005021,USR02733,LST009,Listing Detail View,2025-03-23 22:53:46,Desktop,First-time
SES005021,USR02733,LST009,Document Engagement,2025-03-23 22:59:46,Desktop,First-time
SES005022,USR02734,LST010,Homepage,2024-12-31 12:42:50,Mobile,Returning
SES005023,USR02734,LST030,Homepage,2024-12-11 03:39:07,Mobile,Returning
SES005023,USR02734,LST030,Listing Browse,2024-12-11 03:43:07,Mobile,Returning
SES005023,USR02734,LST030,Listing Detail View,2024-12-11 03:49:07,Mobile,Returning
SES005024,USR02734,LST019,Homepage,2024-11-26 03:53:59,Mobile,Returning
SES005025,USR02735,LST006,Homepage,2025-02-11 16:19:08,Tablet,First-time
SES005025,USR02735,LST006,Listing Browse,2025-02-11 16:24:08,Tablet,First-time
SES005025,USR02735,LST006,Listing Detail View,2025-02-11 16:27:08,Tablet,First-time
SES005026,USR02736,LST009,Homepage,2024-11-16 12:08:43,Desktop,First-time
SES005026,USR02736,LST009,Listing Browse,2024-11-16 12:09:43,Desktop,First-time
SES005027,USR02736,LST003,Homepage,2024-12-01 04:44:14,Desktop,First-time
SES005027,USR02736,LST003,Listing Browse,2024-12-01 04:45:14,Desktop,First-time
SES005027,USR02736,LST003,Listing Detail View,2024-12-01 04:51:14,Desktop,First-time
SES005027,USR02736,LST003,Document Engagement,2024-12-01 04:58:14,Desktop,First-time
SES005027,USR02736,LST003,KYC Initiation,2024-12-01 04:59:14,Desktop,First-time
SES005027,USR02736,LST003,Token Selection,2024-12-01 05:00:14,Desktop,First-time
SES005028,USR02737,LST019,Homepage,2024-10-31 15:25:10,Desktop,First-time
SES005028,USR02737,LST019,Listing Browse,2024-10-31 15:32:10,Desktop,First-time
SES005028,USR02737,LST019,Listing Detail View,2024-10-31 15:33:10,Desktop,First-time
SES005029,USR02738,LST021,Homepage,2025-02-17 00:04:30,Desktop,First-time
SES005029,USR02738,LST021,Listing Browse,2025-02-17 00:06:30,Desktop,First-time
SES005030,USR02739,LST001,Homepage,2025-02-01 08:57:43,Desktop,Returning
SES005030,USR02739,LST001,Listing Browse,2025-02-01 09:01:43,Desktop,Returning
SES005031,USR02740,LST021,Homepage,2025-01-31 22:44:23,Tablet,First-time
SES005031,USR02740,LST021,Listing Browse,2025-01-31 22:45:23,Tablet,First-time
SES005032,USR02740,LST008,Homepage,2025-03-08 15:59:25,Tablet,First-time
SES005032,USR02740,LST008,Listing Browse,2025-03-08 16:07:25,Tablet,First-time
SES005032,USR02740,LST008,Listing Detail View,2025-03-08 16:09:25,Tablet,First-time
SES005032,USR02740,LST008,Document Engagement,2025-03-08 16:14:25,Tablet,First-time
SES005033,USR02740,LST010,Homepage,2025-02-19 20:49:14,Tablet,First-time
SES005034,USR02740,LST004,Homepage,2025-03-01 16:12:20,Tablet,First-time
SES005034,USR02740,LST004,Listing Browse,2025-03-01 16:14:20,Tablet,First-time
SES005034,USR02740,LST004,Listing Detail View,2025-03-01 16:16:20,Tablet,First-time
SES005035,USR02740,LST024,Homepage,2025-01-28 09:42:35,Tablet,First-time
SES005035,USR02740,LST024,Listing Browse,2025-01-28 09:46:35,Tablet,First-time
SES005035,USR02740,LST024,Listing Detail View,2025-01-28 09:49:35,Tablet,First-time
SES005035,USR02740,LST024,Document Engagement,2025-01-28 09:52:35,Tablet,First-time
SES005036,USR02741,LST014,Homepage,2025-03-21 07:05:13,Mobile,Returning
SES005037,USR02741,LST009,Homepage,2025-03-30 04:39:03,Mobile,Returning
SES005037,USR02741,LST009,Listing Browse,2025-03-30 04:46:03,Mobile,Returning
SES005038,USR02742,LST019,Homepage,2025-03-26 16:28:26,Desktop,First-time
SES005038,USR02742,LST019,Listing Browse,2025-03-26 16:30:26,Desktop,First-time
SES005039,USR02743,LST012,Homepage,2025-03-12 13:05:26,Mobile,Returning
SES005039,USR02743,LST012,Listing Browse,2025-03-12 13:09:26,Mobile,Returning
SES005040,USR02743,LST027,Homepage,2025-02-11 04:50:11,Mobile,Returning
SES005040,USR02743,LST027,Listing Browse,2025-02-11 04:51:11,Mobile,Returning
SES005040,USR02743,LST027,Listing Detail View,2025-02-11 04:52:11,Mobile,Returning
SES005040,USR02743,LST027,Document Engagement,2025-02-11 04:57:11,Mobile,Returning
SES005041,USR02744,LST013,Homepage,2025-03-29 16:11:06,Mobile,First-time
SES005041,USR02744,LST013,Listing Browse,2025-03-29 16:15:06,Mobile,First-time
SES005041,USR02744,LST013,Listing Detail View,2025-03-29 16:16:06,Mobile,First-time
SES005042,USR02745,LST028,Homepage,2025-01-12 19:55:24,Desktop,First-time
SES005042,USR02745,LST028,Listing Browse,2025-01-12 19:58:24,Desktop,First-time
SES005042,USR02745,LST028,Listing Detail View,2025-01-12 20:03:24,Desktop,First-time
SES005042,USR02745,LST028,Document Engagement,2025-01-12 20:05:24,Desktop,First-time
SES005042,USR02745,LST028,KYC Initiation,2025-01-12 20:07:24,Desktop,First-time
SES005043,USR02746,LST023,Homepage,2025-02-25 12:10:25,Desktop,Returning
SES005043,USR02746,LST023,Listing Browse,2025-02-25 12:17:25,Desktop,Returning
SES005043,USR02746,LST023,Listing Detail View,2025-02-25 12:22:25,Desktop,Returning
SES005043,USR02746,LST023,Document Engagement,2025-02-25 12:27:25,Desktop,Returning
SES005043,USR02746,LST023,KYC Initiation,2025-02-25 12:29:25,Desktop,Returning
SES005044,USR02746,LST025,Homepage,2025-03-04 10:49:59,Desktop,Returning
SES005044,USR02746,LST025,Listing Browse,2025-03-04 10:53:59,Desktop,Returning
SES005044,USR02746,LST025,Listing Detail View,2025-03-04 10:57:59,Desktop,Returning
SES005045,USR02746,LST013,Homepage,2025-01-09 16:36:20,Desktop,Returning
SES005046,USR02747,LST013,Homepage,2024-11-11 20:13:30,Desktop,First-time
SES005046,USR02747,LST013,Listing Browse,2024-11-11 20:18:30,Desktop,First-time
SES005046,USR02747,LST013,Listing Detail View,2024-11-11 20:24:30,Desktop,First-time
SES005046,USR02747,LST013,Document Engagement,2024-11-11 20:31:30,Desktop,First-time
SES005047,USR02748,LST028,Homepage,2024-12-02 16:49:46,Desktop,Returning
SES005047,USR02748,LST028,Listing Browse,2024-12-02 16:54:46,Desktop,Returning
SES005048,USR02748,LST011,Homepage,2025-01-10 13:45:08,Desktop,Returning
SES005048,USR02748,LST011,Listing Browse,2025-01-10 13:49:08,Desktop,Returning
SES005048,USR02748,LST011,Listing Detail View,2025-01-10 13:56:08,Desktop,Returning
SES005048,USR02748,LST011,Document Engagement,2025-01-10 13:58:08,Desktop,Returning
SES005048,USR02748,LST011,KYC Initiation,2025-01-10 13:59:08,Desktop,Returning
SES005048,USR02748,LST011,Token Selection,2025-01-10 14:00:08,Desktop,Returning
SES005049,USR02748,LST022,Homepage,2025-01-21 04:08:35,Desktop,Returning
SES005050,USR02749,LST017,Homepage,2024-10-10 06:11:40,Desktop,First-time
SES005050,USR02749,LST017,Listing Browse,2024-10-10 06:12:40,Desktop,First-time
SES005050,USR02749,LST017,Listing Detail View,2024-10-10 06:15:40,Desktop,First-time
SES005050,USR02749,LST017,Document Engagement,2024-10-10 06:23:40,Desktop,First-time
SES005051,USR02749,LST014,Homepage,2024-10-15 20:00:17,Desktop,First-time
SES005051,USR02749,LST014,Listing Browse,2024-10-15 20:06:17,Desktop,First-time
SES005051,USR02749,LST014,Listing Detail View,2024-10-15 20:13:17,Desktop,First-time
SES005051,USR02749,LST014,Document Engagement,2024-10-15 20:17:17,Desktop,First-time
SES005052,USR02750,LST021,Homepage,2025-03-02 18:08:30,Desktop,First-time
SES005052,USR02750,LST021,Listing Browse,2025-03-02 18:16:30,Desktop,First-time
SES005052,USR02750,LST021,Listing Detail View,2025-03-02 18:17:30,Desktop,First-time
SES005053,USR02750,LST007,Homepage,2025-02-27 12:40:36,Desktop,First-time
SES005053,USR02750,LST007,Listing Browse,2025-02-27 12:45:36,Desktop,First-time
SES005053,USR02750,LST007,Listing Detail View,2025-02-27 12:46:36,Desktop,First-time
SES005054,USR02751,LST022,Homepage,2025-03-25 04:12:46,Mobile,Returning
SES005054,USR02751,LST022,Listing Browse,2025-03-25 04:15:46,Mobile,Returning
SES005054,USR02751,LST022,Listing Detail View,2025-03-25 04:19:46,Mobile,Returning
SES005054,USR02751,LST022,Document Engagement,2025-03-25 04:27:46,Mobile,Returning
SES005054,USR02751,LST022,KYC Initiation,2025-03-25 04:29:46,Mobile,Returning
SES005054,USR02751,LST022,Token Selection,2025-03-25 04:30:46,Mobile,Returning
SES005054,USR02751,LST022,Payment Initiated,2025-03-25 04:37:46,Mobile,Returning
SES005055,USR02751,LST023,Homepage,2025-01-28 16:13:43,Mobile,Returning
SES005055,USR02751,LST023,Listing Browse,2025-01-28 16:18:43,Mobile,Returning
SES005056,USR02751,LST015,Homepage,2025-03-26 23:02:20,Mobile,Returning
SES005056,USR02751,LST015,Listing Browse,2025-03-26 23:10:20,Mobile,Returning
SES005057,USR02752,LST016,Homepage,2025-03-16 03:38:23,Desktop,First-time
SES005057,USR02752,LST016,Listing Browse,2025-03-16 03:42:23,Desktop,First-time
SES005057,USR02752,LST016,Listing Detail View,2025-03-16 03:49:23,Desktop,First-time
SES005057,USR02752,LST016,Document Engagement,2025-03-16 03:51:23,Desktop,First-time
SES005058,USR02753,LST026,Homepage,2024-12-17 06:53:28,Desktop,First-time
SES005058,USR02753,LST026,Listing Browse,2024-12-17 06:55:28,Desktop,First-time
SES005059,USR02754,LST027,Homepage,2025-03-04 22:21:43,Mobile,First-time
SES005059,USR02754,LST027,Listing Browse,2025-03-04 22:24:43,Mobile,First-time
SES005059,USR02754,LST027,Listing Detail View,2025-03-04 22:29:43,Mobile,First-time
SES005059,USR02754,LST027,Document Engagement,2025-03-04 22:34:43,Mobile,First-time
SES005059,USR02754,LST027,KYC Initiation,2025-03-04 22:38:43,Mobile,First-time
SES005059,USR02754,LST027,Token Selection,2025-03-04 22:44:43,Mobile,First-time
SES005059,USR02754,LST027,Payment Initiated,2025-03-04 22:49:43,Mobile,First-time
SES005060,USR02754,LST029,Homepage,2025-03-21 13:17:34,Mobile,First-time
SES005060,USR02754,LST029,Listing Browse,2025-03-21 13:22:34,Mobile,First-time
SES005060,USR02754,LST029,Listing Detail View,2025-03-21 13:26:34,Mobile,First-time
SES005060,USR02754,LST029,Document Engagement,2025-03-21 13:34:34,Mobile,First-time
SES005061,USR02754,LST025,Homepage,2025-02-19 12:17:02,Mobile,First-time
SES005061,USR02754,LST025,Listing Browse,2025-02-19 12:20:02,Mobile,First-time
SES005061,USR02754,LST025,Listing Detail View,2025-02-19 12:23:02,Mobile,First-time
SES005062,USR02755,LST020,Homepage,2025-01-09 05:52:30,Desktop,Returning
SES005062,USR02755,LST020,Listing Browse,2025-01-09 05:54:30,Desktop,Returning
SES005063,USR02755,LST013,Homepage,2024-12-19 13:00:06,Desktop,Returning
SES005064,USR02755,LST025,Homepage,2024-11-20 12:19:52,Desktop,Returning
SES005064,USR02755,LST025,Listing Browse,2024-11-20 12:20:52,Desktop,Returning
SES005064,USR02755,LST025,Listing Detail View,2024-11-20 12:22:52,Desktop,Returning
SES005064,USR02755,LST025,Document Engagement,2024-11-20 12:28:52,Desktop,Returning
SES005064,USR02755,LST025,KYC Initiation,2024-11-20 12:34:52,Desktop,Returning
SES005064,USR02755,LST025,Token Selection,2024-11-20 12:39:52,Desktop,Returning
SES005065,USR02755,LST018,Homepage,2024-11-15 20:00:16,Desktop,Returning
SES005066,USR02756,LST013,Homepage,2025-02-23 01:23:46,Desktop,First-time
SES005066,USR02756,LST013,Listing Browse,2025-02-23 01:28:46,Desktop,First-time
SES005066,USR02756,LST013,Listing Detail View,2025-02-23 01:31:46,Desktop,First-time
SES005067,USR02756,LST006,Homepage,2025-03-26 06:20:14,Desktop,First-time
SES005067,USR02756,LST006,Listing Browse,2025-03-26 06:22:14,Desktop,First-time
SES005067,USR02756,LST006,Listing Detail View,2025-03-26 06:27:14,Desktop,First-time
SES005067,USR02756,LST006,Document Engagement,2025-03-26 06:31:14,Desktop,First-time
SES005067,USR02756,LST006,KYC Initiation,2025-03-26 06:38:14,Desktop,First-time
